id,nombre,destinatar,requisito,objetivos,direccion,barrio,comuna,web,geometry
2092,PAMI 2,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.",Allende 2640,Monte Castro,Comuna 10,,POINT (-58.51038100000002 -34.61608)
2093,SAN PEDRO APOSTOL,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.",Arregui 4970,Monte Castro,Comuna 10,,POINT (-58.50903400000001 -34.619499000000005)
2094,EL TIEMPO DE LOS SUEÑOS,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.","Bonifacio, Jose 2757",Flores,Comuna 7,,POINT (-58.46618300000001 -34.633805000000024)
2095,MONSEÑOR VERNAZZA,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.",Carabobo Av. 162,Flores,Comuna 7,,POINT (-58.45555700000002 -34.62878)
2096,PODER JUDICIAL DE LA CIUDAD,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.",Florida 141,San Nicolas,Comuna 1,,POINT (-58.374983000000014 -34.60643099999999)
2097,JUVENILIA,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.",Empedrado 2622,Villa Del Parque,Comuna 11,,POINT (-58.48305300000001 -34.603276)
2098,9 DE JULIO LUGANO 1 Y 2,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.","Guerrico, Martin, Ctte. 5431",Villa Lugano,Comuna 8,,POINT (-58.459974519191995 -34.68579023099543)
2099,CENTRO DE JUBILADOS CHACARITA - COLEGIALES,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.",Guevara 490,Chacarita,Comuna 15,,POINT (-58.451664000000015 -34.58673300000001)
2100,RINCON FELIZ,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.",Hubac 5200,Villa Lugano,Comuna 8,,POINT (-58.479547000000004 -34.65959500000002)
2101,INDUSTRIA DEL GAS. POR NUESTROS DERECHOS,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.",Isabel La Catolica 832,Barracas,Comuna 4,,POINT (-58.373060950848405 -34.63982229906297)
2102,COLEGIALES,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.","Lacroze, Federico Av. 2773",Colegiales,Comuna 13,,POINT (-58.44705500000001 -34.57310799999998)
2103,EL TIEMPO NO PARA,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.",Laguna 1096,Parque Avellaneda,Comuna 9,,POINT (-58.47377900000001 -34.644217)
2104,AMIGOS DEL CLUB HABANA,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.",Lastra Av. 4174,Villa Devoto,Comuna 11,,POINT (-58.523964000000014 -34.605989)
2105,RECREATIVO SAAVEDRA ASOCIACION CIVIL,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.",Manzanares,Saavedra,Comuna 12,,POINT (-58.49178600000001 -34.559173999999985)
2106,CENTRO DE JUBILADOS CHACARITA - COLEGIALES,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.",Maure 3955,Chacarita,Comuna 15,,POINT (-58.45172000000001 -34.58576099999999)
2107,CENTRO DE JUBILADOS PLAZA TERAN,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.",Melincue 5450,Villa Real,Comuna 10,,POINT (-58.51979700000001 -34.620689)
2108,DOÑA ROSA,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.",Mexico 2230,Balvanera,Comuna 3,,POINT (-58.39848800000001 -34.616433)
2109,SIEMPRE JUNTOS,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.",Miller 2518,Villa Urquiza,Comuna 12,,POINT (-58.48130200000001 -34.57097399999999)
2110,LA LUZ DE EVA,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.",Montiel 3988,Villa Lugano,Comuna 8,,POINT (-58.49134000000002 -34.677829000000024)
2111,LAS DELICIAS DE LUGANO,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.","Moro, Juana 4718",Villa Lugano,Comuna 8,,POINT (-58.46500186878217 -34.67271147156394)
2112,ALEGRES MOMENTOS,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.",Nazca 2458,Villa Del Parque,Comuna 11,,POINT (-58.485078000000016 -34.607377)
2113,UN BUEN LUGAR,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.",Nueva York 4757,Villa Devoto,Comuna 11,,POINT (-58.520977000000016 -34.605745)
2114,CENTRO DE JUBILADOS CABALLITO - VILLA CRESPO,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.",Olaya 1526,Villa Crespo,Comuna 15,,POINT (-58.44635600000001 -34.60331899999999)
2115,DULCES ENCUENTROS,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.",Querandies 4390,Almagro,Comuna 5,,POINT (-58.428537000000006 -34.61168)
2116,ALFONSINA STORNI,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.",Rivadavia 10019,Villa Luro,Comuna 10,,POINT (-58.50492354432196 -34.638131059720855)
2117,DR. RODOLFO FERRARI,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.",Rivadavia 9692,Villa Luro,Comuna 10,,POINT (-58.50063900000001 -34.637837000000005)
2118,HONRAR LA VIDA,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.",Rondeau 3016,Parque Patricios,Comuna 4,,POINT (-58.40614000000001 -34.636167000000015)
2119,GENTE COMO UNO,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.","Rucci, Jose Ignacio 4330",Villa Lugano,Comuna 8,,POINT (-58.4762474651723 -34.67994630595547)
2120,JUAN XXIII,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.",Salvigny 1789,Parque Chacabuco,Comuna 7,,POINT (-58.43664000000001 -34.645202000000005)
2121,COMBATIENTES DE MALVINAS,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.",San Antonio 539,Barracas,Comuna 4,,POINT (-58.378603000000005 -34.64855600000001)
2122,JUAN JOSE NAGERA,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.",Santander 4141,Parque Avellaneda,Comuna 9,,POINT (-58.46933300000001 -34.658091000000006)
2123,VIRGEN DE URKUPIÑA,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.","Torres Y Tenorio, Pres. 2150",Parque Chacabuco,Comuna 7,,POINT (-58.439391000000015 -34.645389000000016)
2124,CENTRO DE PERSONAS MAYORES SOLIDARIAS,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.",Triunvirato Av. 5791,Villa Urquiza,Comuna 12,,POINT (-58.49527900000001 -34.565033)
2125,EL REGRESO,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.","Vedia, Agustin De 2084",Parque Chacabuco,Comuna 7,,POINT (-58.43580700000001 -34.643391000000015)
2126,VIDA,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.","Viale, Luis 1791",Villa Gral. Mitre,Comuna 11,,POINT (-58.46157400000002 -34.61213900000001)
2127,LA NUEVA ESPERANZA DE BARRACAS,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.",Vieytes 1282,Barracas,Comuna 4,,POINT (-58.37744700000001 -34.64749400000002)
2128,RAUL MATERA,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.",Vieytes 1205,Barracas,Comuna 4,,POINT (-58.378374000000015 -34.64661800000001)
2129,DAR AMOR,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.",Yerbal 721,Caballito,Comuna 6,,POINT (-58.441094000000014 -34.618771)
2130,BENDECIDOS PIEDRA BUENA,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.",Zuviria 6870,Villa Lugano,Comuna 8,,POINT (-58.495232000000016 -34.67775100000002)
2131,TOMASA FANY ARIAS,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.",Zuviria 4269,Parque Avellaneda,Comuna 9,,POINT (-58.47335800000001 -34.65758000000002)
2132,ENCUENTRO Y SALUD,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.",Entre Rios Av. 1965,Parque Patricios,Comuna 4,,POINT (-58.390952000000006 -34.63114200000001)
2133,DEL MASO,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.",San Juan Av. 3619,Boedo,Comuna 5,,POINT (-58.416573000000014 -34.62533300000001)
2134,A EMPEZAR,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.","Cabezon, Jose Leon 3708",Villa Devoto,Comuna 11,,POINT (-58.516093000000005 -34.589782)
2135,DEL CARMEN DE URQUIZA,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.",Triunvirato Av. 4940,Villa Urquiza,Comuna 12,,POINT (-58.488576000000016 -34.572878)
2136,AMIGOS POR EL TEJO,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.","Curie, Maria Av.",Caballito,Comuna 6,,POINT (-58.43376900000001 -34.60745000000001)
2137,CREANDO REDES,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.","Alberdi, Juan Bautista Av. 1115",Caballito,Comuna 6,,POINT (-58.44401700000001 -34.62303400000001)
2138,GRUPO COMUNAL VIAJEMOS CON ALEGRIA,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.","Acosta, Mariano Av. 1271",Parque Avellaneda,Comuna 9,,POINT (-58.469303000000004 -34.64445700000002)
2139,ETERNA JUVENTUD,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.",Diaz Velez Av. 3700,Almagro,Comuna 5,,POINT (-58.41861500000001 -34.608713)
2140,HOMERO MANZI,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.","Gonzalez, Joaquin V. 1212",Floresta,Comuna 10,,POINT (-58.48649500000001 -34.621805000000016)
2141,LA FETRA ESPERANZA,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.","Villafañe, Wenceslao 1223",Barracas,Comuna 4,,POINT (-58.37040000000001 -34.63447600000001)
2142,LA HISPANIDAD,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.","Brown, Alte. Av. 1152",La Boca,Comuna 4,,POINT (-58.35901900000001 -34.63485000000002)
2143,NUEVA ESPERANZA,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.","Perette, Carlos H.",Retiro,Comuna 1,,POINT (-58.376460000000016 -34.584033)
2144,PUERTAS ABIERTAS A LOS SUEÑOS,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.",Riestra Av. 2313,Flores,Comuna 7,,POINT (-58.44110700000002 -34.64880000000001)
2145,VIDA,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.","Diaz, Cesar, Gral. 5458",Villa Luro,Comuna 10,,POINT (-58.503412000000004 -34.632897)
2146,TU LUGAR,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.","Gutierrez, Ricardo 3261",Villa Del Parque,Comuna 11,,POINT (-58.49642500000001 -34.601322999999994)
2147,SOÑAR JUNTOS,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.",San Juan Av. 3619,Boedo,Comuna 5,,POINT (-58.41653800000002 -34.62539)
2148,LA CASA DE EVA PERON (CLUB DE LA 3RA JUVENTUD RINCON ARGENTINO),Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.",Albarellos Av. 2705,Villa Pueyrredon,Comuna 12,,POINT (-58.50792998990997 -34.57625045143067)
2149,CARLOS MORA,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.","Oroño, Nicasio 2242",Paternal,Comuna 15,,POINT (-58.4607369583763 -34.6006564909725)
2150,CASA DEL JUBILADO,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.",Besares 3933,Saavedra,Comuna 12,,POINT (-58.48573988968406 -34.55135016381766)
2151,CATALINAS SUR,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.",Necochea 312,La Boca,Comuna 4,,POINT (-58.36444426801336 -34.6279142201702)
2152,CENTRO CULTURAL Y SOCIAL EVA DUARTE,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.",Llavallol 4210,Villa Devoto,Comuna 11,,POINT (-58.50568314568974 -34.59406236723447)
2153,DESHOJANDO MARGARITAS,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.",Montiel 968,Liniers,Comuna 9,,POINT (-58.52552332046341 -34.64959318210999)
