X;Y;ID;MES;SEMANA;ZONA;CALLE;ALTURA;ESTADO;DOM_NORMA;DOM_GEO
-58.461737184727;-34.6312620168319;2541;NOVIEMBRE;7 AL 12;5 Y 6;ALBERDI Y RIVERA INDARTE;;FINALIZADO;ALBERDI, JUAN BAUTISTA AV. Y RIVERA INDARTE AV.;ALBERDI, JUAN BAUTISTA AV. & RIVERA INDARTE AV.
-58.4684847572939;-34.6332868799585;2542;NOVIEMBRE;7 AL 12;5 Y 6;ALBERDI Y SAN PEDRITO;;FINALIZADO;ALBERDI, JUAN BAUTISTA AV. Y SAN PEDRITO AV.;ALBERDI, JUAN BAUTISTA AV. & SAN PEDRITO AV.
-58.4565423904866;-34.6296463882436;2543;NOVIEMBRE;7 AL 12;5 Y 6;ALBERDI Y LAUTARO;;FINALIZADO;ALBERDI, JUAN BAUTISTA AV. Y LAUTARO;ALBERDI, JUAN BAUTISTA AV. & LAUTARO
-58.46899128335;-34.632155409122;2544;NOVIEMBRE;7 AL 12;5 Y 6;RAMON FALCON Y SAN PERDITO;;FINALIZADO;FALCON, RAMON L.,CNEL. Y SAN PEDRITO AV.;FALCON, RAMON L.,CNEL. & SAN PEDRITO AV.
-58.4663302453711;-34.6313240813479;2545;NOVIEMBRE;7 AL 12;5 Y 6;RAMON FALCON Y CULPINA;;FINALIZADO;FALCON, RAMON L.,CNEL. Y CULPINA;FALCON, RAMON L.,CNEL. & CULPINA
-58.4635941146457;-34.630498753067;2546;NOVIEMBRE;7 AL 12;5 Y 6;RAMON FALCON Y PEDERNERA;;FINALIZADO;FALCON, RAMON L.,CNEL. Y PEDERNERA;FALCON, RAMON L.,CNEL. & PEDERNERA
-58.4674445134544;-34.6301459063679;2547;NOVIEMBRE;7 AL 12;5 Y 6;RIVADAVIA Y LA PORTEÑA;;FINALIZADO;RIVADAVIA AV. Y LA PORTEÑA;RIVADAVIA AV. & LA PORTEÑA
-58.4669095408965;-34.6300096532951;2548;NOVIEMBRE;7 AL 12;5 Y 6;RIVADAVIA Y CONDARCO;;FINALIZADO;RIVADAVIA AV. Y CONDARCO;RIVADAVIA AV. & CONDARCO
-58.4304106639216;-34.604034882831;2549;NOVIEMBRE;7 AL 12;5 Y 6;SARMIENTO Y LAMBARE;;FINALIZADO;SARMIENTO Y LAMBARE;SARMIENTO & LAMBARE
-58.4155042156893;-34.6371428705057;2551;NOVIEMBRE;7 AL 12;5 Y 6;RONDEAU Y AVALLE;;FINALIZADO;RONDEAU Y AVALLE;RONDEAU & AVALLE
-58.4493077230317;-34.6472788561238;2552;NOVIEMBRE;7 AL 12;7;VARELA;1799;FINALIZADO;VARELA AV. 1799;1799 VARELA AV.
-58.4491405208157;-34.647413332295;2553;NOVIEMBRE;7 AL 12;;VARELA;1801;FINALIZADO;VARELA AV. 1801;1801 VARELA AV.
-58.4471775382436;-34.6437216622494;2554;NOVIEMBRE;7 AL 12;7;ESTEBAN BONORINO;1599;FINALIZADO;BONORINO, ESTEBAN, CNEL. AV. 1599;1599 BONORINO, ESTEBAN, CNEL. AV.
-58.4471188265598;-34.6437676839252;2555;NOVIEMBRE;7 AL 12;7;ESTEBAN BONORINO;1601;FINALIZADO;BONORINO, ESTEBAN, CNEL. AV. 1601;1601 BONORINO, ESTEBAN, CNEL. AV.
-58.4469266929276;-34.6436530924958;2556;NOVIEMBRE;7 AL 12;7;SARAZA;2292;FINALIZADO;SARAZA 2292;2292 SARAZA
-58.4460470766115;-34.64286190166;2557;NOVIEMBRE;7 AL 12;7;SARAZA;2196;FINALIZADO;SARAZA 2196;2196 SARAZA
-58.4504827436534;-34.6449082243263;2558;NOVIEMBRE;7 AL 12;7;BALBASTRO;2501;FINALIZADO;BALBASTRO 2501;2501 BALBASTRO
-58.448847206496;-34.6370830194805;2559;NOVIEMBRE;7 AL 12;7;ZUVIRIA;1966;FINALIZADO;ZUVIRIA 1966;1966 ZUVIRIA
-58.4526727299144;-34.6379844474219;2560;NOVIEMBRE;7 AL 12;7;LAUTARO;991;FINALIZADO;LAUTARO 991;991 LAUTARO
-58.4525522789153;-34.6379963871168;2561;NOVIEMBRE;7 AL 12;7;EVA PERON;2199;FINALIZADO;PERON, EVA AV. 2199;2199 PERON, EVA AV.
-58.4343951086826;-34.6351487250187;2562;NOVIEMBRE;7 AL 12;7;SANTANDER;991;FINALIZADO;SANTANDER 991;991 SANTANDER
-58.4293547125289;-34.6336464970967;2563;NOVIEMBRE;7 AL 12;7;VIEL;1443;FINALIZADO;VIEL 1443;1443 VIEL
-58.45248595537;-34.6355349431198;2564;NOVIEMBRE;7 AL 12;7;CARABOBO;801;FINALIZADO;CARABOBO AV. 801;801 CARABOBO AV.
-58.4521574591462;-34.6362024659923;2565;NOVIEMBRE;7 AL 12;7;CARABOBO;875;FINALIZADO;CARABOBO AV. 875;875 CARABOBO AV.
-58.4519958177511;-34.6361481241181;2566;NOVIEMBRE;7 AL 12;7;CARABOBO;876;FINALIZADO;CARABOBO AV. 876;876 CARABOBO AV.
-58.4518595319255;-34.6364250587703;2567;NOVIEMBRE;7 AL 12;7;CARABOBO;898;FINALIZADO;CARABOBO AV. 898;898 CARABOBO AV.
-58.452008205164;-34.6365057539722;2568;NOVIEMBRE;7 AL 12;7;CARABOBO;899;FINALIZADO;CARABOBO AV. 899;899 CARABOBO AV.
-58.4519899996983;-34.6365427457591;2569;NOVIEMBRE;7 AL 12;7;CARABOBO;901;FINALIZADO;CARABOBO AV. 901;901 CARABOBO AV.
-58.4518283577522;-34.6364884053165;2570;NOVIEMBRE;7 AL 12;7;CARABOBO;902;FINALIZADO;CARABOBO AV. 902;902 CARABOBO AV.
-58.4533133179191;-34.6362317977303;2571;NOVIEMBRE;7 AL 12;7;LAUTARO;866;FINALIZADO;LAUTARO 866;866 LAUTARO
-58.4426979009563;-34.6311996182058;2572;NOVIEMBRE;7 AL 12;7;FERNANDEZ MORENO;1119;FINALIZADO;FERNANDEZ MORENO, BALDOMERO 1119;1119 FERNANDEZ MORENO, BALDOMERO
-58.4482539955776;-34.6329147041089;2573;NOVIEMBRE;7 AL 12;7;MALVINAS ARGENTINAS;791;FINALIZADO;MALVINAS ARGENTINAS 791;791 MALVINAS ARGENTINAS
-58.4540467927889;-34.6347926254897;2574;NOVIEMBRE;7 AL 12;7;FERNANDEZ MORENO;2099;FINALIZADO;FERNANDEZ MORENO, BALDOMERO 2099;2099 FERNANDEZ MORENO, BALDOMERO
-58.4541128708433;-34.6348137234979;2575;NOVIEMBRE;7 AL 12;7;FERNANDEZ MORENO;2101;FINALIZADO;FERNANDEZ MORENO, BALDOMERO 2101;2101 FERNANDEZ MORENO, BALDOMERO
-58.4550440318691;-34.6351314196487;2576;NOVIEMBRE;7 AL 12;7;CAMACUA;698;FINALIZADO;CAMACUA 698;698 CAMACUA
-58.45516876423;-34.6352628192378;2577;NOVIEMBRE;7 AL 12;7;CAMACUA;701;FINALIZADO;CAMACUA 701;701 CAMACUA
-58.4550387762967;-34.63526396875;2578;NOVIEMBRE;7 AL 12;7;FERNANDEZ MORENO;2200;FINALIZADO;FERNANDEZ MORENO, BALDOMERO 2200;2200 FERNANDEZ MORENO, BALDOMERO
-58.455167638169;-34.6351497845672;2579;NOVIEMBRE;7 AL 12;7;FERNANDEZ MORENO;2201;FINALIZADO;FERNANDEZ MORENO, BALDOMERO 2201;2201 FERNANDEZ MORENO, BALDOMERO
-58.4554318491438;-34.6373388355347;2580;NOVIEMBRE;7 AL 12;7;ESPARTACO;875;FINALIZADO;ESPARTACO 875;875 ESPARTACO
-58.4552588275875;-34.6372856543737;2581;NOVIEMBRE;7 AL 12;7;ESPARTACO;882;FINALIZADO;ESPARTACO 882;882 ESPARTACO
-58.4555079598638;-34.6374228034686;2582;NOVIEMBRE;7 AL 12;7;CARLOS ORTIZ;878;FINALIZADO;ORTIZ, CARLOS 878;878 ORTIZ, CARLOS
-58.4556424718717;-34.6375146837827;2583;NOVIEMBRE;7 AL 12;7;CARLOS ORTIZ;877;FINALIZADO;ORTIZ, CARLOS 877;877 ORTIZ, CARLOS
-58.4559294582589;-34.637614631745;2584;NOVIEMBRE;7 AL 12;7;JUAN JOSE NAON;865;FINALIZADO;NAON, JUAN JOSE 865;865 NAON, JUAN JOSE
-58.4557039021767;-34.6376137931741;2585;NOVIEMBRE;7 AL 12;7;JUAN JOSE NAON;882;FINALIZADO;NAON, JUAN JOSE 882;882 NAON, JUAN JOSE
-58.4559160385449;-34.6378393235233;2586;NOVIEMBRE;7 AL 12;7;MEMBRILLAR;860;FINALIZADO;MEMBRILLAR 860;860 MEMBRILLAR
-58.4558352408974;-34.6379220868464;2587;NOVIEMBRE;7 AL 12;7;MEMBRILLAR;870;FINALIZADO;MEMBRILLAR 870;870 MEMBRILLAR
-58.457333124353;-34.6391032110064;2588;NOVIEMBRE;7 AL 12;7;PEDERNERA;946;FINALIZADO;PEDERNERA 946;946 PEDERNERA
-58.4572831191061;-34.6391440744269;2589;NOVIEMBRE;7 AL 12;7;PEDERNERA;950;FINALIZADO;PEDERNERA 950;950 PEDERNERA
-58.4566503055571;-34.6385154742948;2590;NOVIEMBRE;7 AL 12;7;RODRIGUEZ IGNACIO;2407;FINALIZADO;RODRIGUEZ, IGNACIO F. 2407;2407 RODRIGUEZ, IGNACIO F.
-58.4565292763908;-34.6386193789084;2591;NOVIEMBRE;7 AL 12;7;RODRIGUEZ IGNACIO;2408;FINALIZADO;RODRIGUEZ, IGNACIO F. 2408;2408 RODRIGUEZ, IGNACIO F.
-58.4593535019958;-34.6416435040539;2592;NOVIEMBRE;7 AL 12;7;RECUERO CASIMIRO;2913;FINALIZADO;RECUERO, CASIMIRO, TTE. CNEL. 2913;2913 RECUERO, CASIMIRO, TTE. CNEL.
-58.4592245611705;-34.6415522838839;2593;NOVIEMBRE;7 AL 12;7;RECUERO CASIMIRO;2895;FINALIZADO;RECUERO, CASIMIRO, TTE. CNEL. 2895;2895 RECUERO, CASIMIRO, TTE. CNEL.
-58.4591227439198;-34.6416701043058;2594;NOVIEMBRE;7 AL 12;7;RECUERO CASIMIRO;2898;FINALIZADO;RECUERO, CASIMIRO, TTE. CNEL. 2898;2898 RECUERO, CASIMIRO, TTE. CNEL.
-58.4592249881492;-34.641721613066;2595;NOVIEMBRE;7 AL 12;7;PILLADO;1107;FINALIZADO;PILLADO 1107;1107 PILLADO
-58.4598750820561;-34.6419219778243;2596;NOVIEMBRE;7 AL 12;7;CASTAÑON;1092;FINALIZADO;CASTAÑON 1092;1092 CASTAÑON
-58.4652986673874;-34.6415178311499;2597;NOVIEMBRE;7 AL 12;7;QUIRNO;850;FINALIZADO;QUIRNO 850;850 QUIRNO
-58.466411517497;-34.6422262412513;2598;NOVIEMBRE;7 AL 12;7;JOSE MARTI;950;FINALIZADO;MARTI, JOSE 950;950 MARTI, JOSE
-58.4663463283516;-34.6422778667585;2599;NOVIEMBRE;7 AL 12;7;JOSE MARTI;954;FINALIZADO;MARTI, JOSE 954;954 MARTI, JOSE
-58.4639042493382;-34.6443209836641;2600;NOVIEMBRE;7 AL 12;7;EVA PERON;3401;FINALIZADO;PERON, EVA AV. 3401;3401 PERON, EVA AV.
-58.4638431370536;-34.6442599892888;2601;NOVIEMBRE;7 AL 12;7;JOSE MARTI;1194;FINALIZADO;MARTI, JOSE 1194;1194 MARTI, JOSE
-58.4637543108463;-34.6443303273323;2602;NOVIEMBRE;7 AL 12;7;JOSE MARTI;1202;FINALIZADO;MARTI, JOSE 1202;1202 MARTI, JOSE
-58.4632347229866;-34.6447407296793;2603;NOVIEMBRE;7 AL 12;7;JOSE MARTI;1302;FINALIZADO;MARTI, JOSE 1302;1302 MARTI, JOSE
-58.4642560940331;-34.6453816369986;2604;NOVIEMBRE;7 AL 12;7;PORTELA;1291;FINALIZADO;PORTELA 1291;1291 PORTELA
-58.4640959278408;-34.6453073386654;2605;NOVIEMBRE;7 AL 12;7;PORTELA;1298;FINALIZADO;PORTELA 1298;1298 PORTELA
-58.4640388061391;-34.6453506406003;2606;NOVIEMBRE;7 AL 12;7;PORTELA;1302;FINALIZADO;PORTELA 1302;1302 PORTELA
-58.4638064600807;-34.6457224567861;2607;NOVIEMBRE;7 AL 12;7;PORTELA;1353;FINALIZADO;PORTELA 1353;1353 PORTELA
-58.4637390935935;-34.6457735185925;2608;NOVIEMBRE;7 AL 12;7;PORTELA;1363;FINALIZADO;PORTELA 1363;1363 PORTELA
-58.463119255783;-34.6474722083549;2609;NOVIEMBRE;7 AL 12;7;DELLEPIANE;3490;FINALIZADO;DELLEPIANE, LUIS, TTE. GRAL. 3490;3490 DELLEPIANE, LUIS, TTE. GRAL.
-58.4639881063688;-34.649199217828;2611;NOVIEMBRE;7 AL 12;7;LEVALLE;1706;FINALIZADO;LEVALLE, NICOLAS, TTE.GRAL. 1706;1706 LEVALLE, NICOLAS, TTE.GRAL.
-58.4405481426203;-34.6434955443062;2612;NOVIEMBRE;7 AL 12;7;PUAN;2005;FINALIZADO;PUAN 2005;2005 PUAN
-58.4393431053435;-34.6445217328747;2613;NOVIEMBRE;7 AL 12;7;SOMELLERA;1947;FINALIZADO;SOMELLERA 1947;1947 SOMELLERA
-58.4394546105078;-34.6445469926387;2614;NOVIEMBRE;7 AL 12;7;SOMELLERA;1955;FINALIZADO;SOMELLERA 1955;1955 SOMELLERA
-58.4393216121678;-34.6446664113884;2615;NOVIEMBRE;7 AL 12;7;SOMELLERA;1950;FINALIZADO;SOMELLERA 1950;1950 SOMELLERA
-58.4384645941262;-34.6449465548092;2616;NOVIEMBRE;7 AL 12;7;MIRAFLORES;2146;FINALIZADO;MIRAFLORES 2146;2146 MIRAFLORES
-58.4386152031939;-34.6450331041587;2617;NOVIEMBRE;7 AL 12;7;MIRAFLORES;2149;FINALIZADO;MIRAFLORES 2149;2149 MIRAFLORES
-58.4385945017582;-34.6450895300704;2618;NOVIEMBRE;7 AL 12;7;MIRAFLORES;2153;FINALIZADO;MIRAFLORES 2153;2153 MIRAFLORES
-58.4384111556274;-34.645092212195;2619;NOVIEMBRE;7 AL 12;7;MIRAFLORES;2158;FINALIZADO;MIRAFLORES 2158;2158 MIRAFLORES
-58.4350296565876;-34.646192857733;2620;NOVIEMBRE;7 AL 12;7;AGUSTIN DE VEDIA;2297;FINALIZADO;VEDIA, AGUSTIN DE 2297;2297 VEDIA, AGUSTIN DE
-58.4346804162815;-34.6462105167606;2621;NOVIEMBRE;7 AL 12;7;RIESTRA;1788;FINALIZADO;RIESTRA AV. 1788;1788 RIESTRA AV.
-58.4349788435385;-34.6462948310596;2622;NOVIEMBRE;7 AL 12;7;AGUSTIN DE VEDIA;2301;FINALIZADO;VEDIA, AGUSTIN DE 2301;2301 VEDIA, AGUSTIN DE
-58.4337783037394;-34.6444904824988;2623;NOVIEMBRE;7 AL 12;7;SALVIGNY;1597;FINALIZADO;SALVIGNY 1597;1597 SALVIGNY
-58.4343290483293;-34.6427640891276;2624;NOVIEMBRE;7 AL 12;7;DIEZ DE MEDINA;1393;FINALIZADO;DIEZ DE MEDINA, CLEMENTE 1393;1393 DIEZ DE MEDINA, CLEMENTE
-58.4343173298211;-34.6429102254343;2625;NOVIEMBRE;7 AL 12;7;DIEZ DE MEDINA;1396;FINALIZADO;DIEZ DE MEDINA, CLEMENTE 1396;1396 DIEZ DE MEDINA, CLEMENTE
-58.4345629245245;-34.6427859507721;2626;NOVIEMBRE;7 AL 12;7;MOM;2043;FINALIZADO;MOM 2043;2043 MOM
-58.4328958148902;-34.6427731852976;2627;NOVIEMBRE;7 AL 12;7;PICHEUTA;2069;FINALIZADO;PICHEUTA 2069;2069 PICHEUTA
-58.4329773782872;-34.6425468325814;2628;NOVIEMBRE;7 AL 12;7;PICHEUTA;2049;FINALIZADO;PICHEUTA 2049;2049 PICHEUTA
-58.3827180207178;-34.5967356500734;2629;NOVIEMBRE;7 AL 12;8;MARCELO T DE ALVEAR;1101;FINALIZADO;ALVEAR, MARCELO T. DE 1101;1101 ALVEAR, MARCELO T. DE
-58.3873660320337;-34.6188571109132;2630;NOVIEMBRE;7 AL 12;8;ESTADOS UNIDOS;1500;FINALIZADO;ESTADOS UNIDOS 1500;1500 ESTADOS UNIDOS
-58.3842448835154;-34.597145227672;2631;NOVIEMBRE;7 AL 12;8;LIBERTAD;982;FINALIZADO;LIBERTAD 982;982 LIBERTAD
-58.3838958539889;-34.5981357697938;2632;NOVIEMBRE;7 AL 12;8;PARAGUAY;1190;FINALIZADO;PARAGUAY 1190;1190 PARAGUAY
-58.3841581381829;-34.5981572095172;2633;NOVIEMBRE;7 AL 12;8;PARAGUAY;1204;FINALIZADO;PARAGUAY 1204;1204 PARAGUAY
-58.3854579893483;-34.5981362982084;2634;NOVIEMBRE;7 AL 12;8;TALCAHUANO;901;FINALIZADO;TALCAHUANO 901;901 TALCAHUANO
-58.4735861434571;-34.5535338093756;2635;NOVIEMBRE;7 AL 12;9;NUÑEZ Y ZAPIOLA;;FINALIZADO;NUÑEZ Y ZAPIOLA;NUÑEZ & ZAPIOLA
-58.4779100463865;-34.5559552197738;2636;NOVIEMBRE;7 AL 12;9;NUÑEZ Y ROQUE PEREZ;;FINALIZADO;NUÑEZ Y PEREZ, ROQUE;NUÑEZ & PEREZ, ROQUE
-58.4826045511085;-34.6021808753489;2637;NOVIEMBRE;7 AL 12;10;SANTO TOME;;FINALIZADO;SANTO TOME;SANTO TOME
-58.5027943352742;-34.6135662792109;2638;NOVIEMBRE;7 AL 12;10;GUALEGUAYCHU;2317;FINALIZADO;GUALEGUAYCHU 2317;2317 GUALEGUAYCHU
-58.5025493079294;-34.6138330597866;2639;NOVIEMBRE;7 AL 12;10;SANTO TOME;4296;FINALIZADO;SANTO TOME 4296;4296 SANTO TOME
-58.5035250697139;-34.6142192156322;2640;NOVIEMBRE;7 AL 12;10;SANTO TOME;4395;FINALIZADO;SANTO TOME 4395;4395 SANTO TOME
-58.5036190758785;-34.6143378080068;2641;NOVIEMBRE;7 AL 12;10;SANABRIA;2402;FINALIZADO;SANABRIA 2402;2402 SANABRIA
-58.5035825607206;-34.614381983916;2642;NOVIEMBRE;7 AL 12;10;SANABRIA;2398;FINALIZADO;SANABRIA 2398;2398 SANABRIA
-58.5065873162648;-34.6135584781069;2643;NOVIEMBRE;7 AL 12;10;SEGUROLA;2455;FINALIZADO;SEGUROLA AV. 2455;2455 SEGUROLA AV.
-58.5064916380027;-34.6136583829416;2644;NOVIEMBRE;7 AL 12;10;SEGUROLA;2445;FINALIZADO;SEGUROLA AV. 2445;2445 SEGUROLA AV.
-58.5052043712483;-34.6125792146238;2645;NOVIEMBRE;7 AL 12;10;SANABRIA;2568;FINALIZADO;SANABRIA 2568;2568 SANABRIA
-58.5031817399349;-34.6148939575605;2646;NOVIEMBRE;7 AL 12;10;SANABRIA;2340;FINALIZADO;SANABRIA 2340;2340 SANABRIA
-58.5062236859763;-34.6141708795168;2647;NOVIEMBRE;7 AL 12;10;SEGUROLA;2400;FINALIZADO;SEGUROLA AV. 2400;2400 SEGUROLA AV.
-58.4987489653683;-34.6129379947909;2648;NOVIEMBRE;7 AL 12;10;ARREGUI;4002;FINALIZADO;ARREGUI 4002;4002 ARREGUI
-58.4988899198871;-34.6146917590611;2649;NOVIEMBRE;7 AL 12;10;LASCANO;4108;FINALIZADO;LASCANO 4108;4108 LASCANO
-58.5026709878782;-34.61667265387;2650;NOVIEMBRE;7 AL 12;10;LASCANO;4449;FINALIZADO;LASCANO 4449;4449 LASCANO
-58.5048515963756;-34.6153743935057;2651;NOVIEMBRE;7 AL 12;10;SEGUROLA;2271;FINALIZADO;SEGUROLA AV. 2271;2271 SEGUROLA AV.
-58.5034254490285;-34.6143376169555;2652;NOVIEMBRE;7 AL 12;10;SANTO TOME;4396;FINALIZADO;SANTO TOME 4396;4396 SANTO TOME
-58.5116000127157;-34.5966514951312;2653;NOVIEMBRE;7 AL 12;11;HABANA;3815;FINALIZADO;HABANA 3815;3815 HABANA
-58.5157244384261;-34.5991952756698;2654;NOVIEMBRE;7 AL 12;11;HABANA;4199;FINALIZADO;HABANA 4199;4199 HABANA
-58.5083542452804;-34.5954224121063;2655;NOVIEMBRE;7 AL 12;11;GUTEMBERG;3598;FINALIZADO;GUTENBERG 3598;3598 GUTENBERG
-58.5249143243251;-34.6048671862205;2656;NOVIEMBRE;7 AL 12;11;HABANA;4899;FINALIZADO;HABANA 4899;4899 HABANA
-58.52477840673;-34.6049632014817;2657;NOVIEMBRE;7 AL 12;11;HABANA;4898;FINALIZADO;HABANA 4898;4898 HABANA
-58.5181120923582;-34.6006697827876;2658;NOVIEMBRE;7 AL 12;11;HABANA;4389;FINALIZADO;HABANA 4389;4389 HABANA
-58.5135304230471;-34.5978364057358;2659;NOVIEMBRE;7 AL 12;11;HABANA;3999;FINALIZADO;HABANA 3999;3999 HABANA
-58.5136018952248;-34.5980630814234;2660;NOVIEMBRE;7 AL 12;11;HABANA;4002;FINALIZADO;HABANA 4002;4002 HABANA
-58.5137064747412;-34.5979476514857;2661;NOVIEMBRE;7 AL 12;11;HABANA;4001;FINALIZADO;HABANA 4001;4001 HABANA
-58.5134089380881;-34.597941131861;2662;NOVIEMBRE;7 AL 12;11;HABANA;3998;FINALIZADO;HABANA 3998;3998 HABANA
-58.5064044817053;-34.5777307048767;2663;NOVIEMBRE;7 AL 12;12;LARSEN Y CONDARCO;;FINALIZADO;LARSEN Y CONDARCO;LARSEN & CONDARCO
-58.4792190551023;-34.548069068589;2664;NOVIEMBRE;7 AL 12;12;BESARES;3239;FINALIZADO;BESARES 3239;3239 BESARES
-58.5133448407007;-34.5820430601734;2665;NOVIEMBRE;7 AL 12;12;ESTANISLAO ZEBALLOS Y LARSEN;;FINALIZADO;ZEBALLOS, ESTANISLAO S. Y LARSEN;ZEBALLOS, ESTANISLAO S. & LARSEN
-58.5040766014639;-34.5887262622659;2666;NOVIEMBRE;7 AL 12;12;HELGUERA Y GABRIELA MISTRAL;;FINALIZADO;HELGUERA Y MISTRAL, GABRIELA;HELGUERA & MISTRAL, GABRIELA
-58.4716884896257;-34.5474952325722;2667;NOVIEMBRE;7 AL 12;12;PAROISSIEN Y AMENABAR;;FINALIZADO;PAROISSIEN Y AMENABAR;PAROISSIEN & AMENABAR
-58.4756224279438;-34.5421060337919;2668;NOVIEMBRE;7 AL 12;12;MOLDES Y DEHEZA;;FINALIZADO;MOLDES Y DEHEZA;MOLDES & DEHEZA
-58.5063827216943;-34.5837473603158;2669;NOVIEMBRE;7 AL 12;12;CABEZON;2996;FINALIZADO;CABEZON, JOSE LEON 2996;2996 CABEZON, JOSE LEON
-58.5071824709548;-34.5841530139921;2670;NOVIEMBRE;7 AL 12;12;CABEZON Y AGUSTIN ALVAREZ;;FINALIZADO;CABEZON, JOSE LEON Y ALVAREZ, AGUSTIN;CABEZON, JOSE LEON & ALVAREZ, AGUSTIN
-58.507148280502;-34.5853464548013;2671;NOVIEMBRE;7 AL 12;12;LADINES Y HELGUERA;;FINALIZADO;LADINES Y HELGUERA;LADINES & HELGUERA
-58.4884700700194;-34.6391618446813;2672;NOVIEMBRE;7 AL 12;14;CHECOSLOVAQUIA;4396;FINALIZADO;CHECOSLOVAQUIA 4396;4396 CHECOSLOVAQUIA
-58.480457088967;-34.6274402847757;2673;NOVIEMBRE;7 AL 12;14;ARANGUREN;3610;FINALIZADO;ARANGUREN, JUAN F., DR. 3610;3610 ARANGUREN, JUAN F., DR.
-58.4804274414921;-34.6272815117079;2674;NOVIEMBRE;7 AL 12;14;ARANGUREN;3601;FINALIZADO;ARANGUREN, JUAN F., DR. 3601;3601 ARANGUREN, JUAN F., DR.
-58.4803427472273;-34.6272596190864;2675;NOVIEMBRE;7 AL 12;14;ARANGUREN;3597;FINALIZADO;ARANGUREN, JUAN F., DR. 3597;3597 ARANGUREN, JUAN F., DR.
-58.4813568874125;-34.6276704630516;2676;NOVIEMBRE;7 AL 12;14;ARANGUREN;3698;FINALIZADO;ARANGUREN, JUAN F., DR. 3698;3698 ARANGUREN, JUAN F., DR.
-58.4814520188206;-34.6276947802718;2677;NOVIEMBRE;7 AL 12;14;ARANGUREN;3702;FINALIZADO;ARANGUREN, JUAN F., DR. 3702;3702 ARANGUREN, JUAN F., DR.
-58.4813879920202;-34.6275274450936;2678;NOVIEMBRE;7 AL 12;14;ARANGUREN;3695;FINALIZADO;ARANGUREN, JUAN F., DR. 3695;3695 ARANGUREN, JUAN F., DR.
-58.4815035649388;-34.6275569870903;2679;NOVIEMBRE;7 AL 12;14;ARANGUREN;3701;FINALIZADO;ARANGUREN, JUAN F., DR. 3701;3701 ARANGUREN, JUAN F., DR.
-58.4646666303216;-34.593806895519;2681;NOVIEMBRE;7 AL 12;15;GARMENDIA;4800;FINALIZADO;GARMENDIA AV. 4800;4800 GARMENDIA AV.
-58.4868303496273;-34.5857541717666;2682;NOVIEMBRE;7 AL 12;15;GIRIBONE;3381;FINALIZADO;GIRIBONE 3381;3381 GIRIBONE
-58.4868517210629;-34.5857674223694;2683;NOVIEMBRE;7 AL 12;15;GIRIBONE;3383;FINALIZADO;GIRIBONE 3383;3383 GIRIBONE
-58.4867737150173;-34.5858993192412;2684;NOVIEMBRE;7 AL 12;15;GIRIBONE;3392;FINALIZADO;GIRIBONE 3392;3392 GIRIBONE
-58.481360534879;-34.5825340305221;2685;NOVIEMBRE;7 AL 12;15;LIVERPOOL;2839;FINALIZADO;LIVERPOOL 2839;2839 LIVERPOOL
-58.4814758302017;-34.5825381915992;2686;NOVIEMBRE;7 AL 12;15;LIVERPOOL;2849;FINALIZADO;LIVERPOOL 2849;2849 LIVERPOOL
-58.4813529334674;-34.5826781259764;2687;NOVIEMBRE;7 AL 12;15;LIVERPOOL;2840;FINALIZADO;LIVERPOOL 2840;2840 LIVERPOOL
-58.4821812683269;-34.5825971982396;2688;NOVIEMBRE;7 AL 12;15;LIVERPOOL;2899;FINALIZADO;LIVERPOOL 2899;2899 LIVERPOOL
-58.4816849184184;-34.5814115436413;2689;NOVIEMBRE;7 AL 12;15;BALLIVIAN;2798;FINALIZADO;BALLIVIAN 2798;2798 BALLIVIAN
-58.4819027103707;-34.5813622145063;2690;NOVIEMBRE;7 AL 12;15;BALLIVIAN;2805;FINALIZADO;BALLIVIAN 2805;2805 BALLIVIAN
-58.4826525373273;-34.5819768874675;2691;NOVIEMBRE;7 AL 12;15;BALLIVIAN;2896;FINALIZADO;BALLIVIAN 2896;2896 BALLIVIAN
-58.4818049938462;-34.5813051142509;2692;NOVIEMBRE;7 AL 12;15;BALLIVIAN;2799;FINALIZADO;BALLIVIAN 2799;2799 BALLIVIAN
-58.4827660574051;-34.5820432046715;2693;NOVIEMBRE;7 AL 12;15;BALLIVIAN;2902;FINALIZADO;BALLIVIAN 2902;2902 BALLIVIAN
-58.4828666569069;-34.5819253927352;2694;NOVIEMBRE;7 AL 12;15;BALLIVIAN;2901;FINALIZADO;BALLIVIAN 2901;2901 BALLIVIAN
-58.4827909493889;-34.5818811675887;2695;NOVIEMBRE;7 AL 12;15;BALLIVIAN;2899;FINALIZADO;BALLIVIAN 2899;2899 BALLIVIAN
-58.4108497441195;-34.6215375117596;2696;NOVIEMBRE;14 AL 19;2 Y 3;24 DE NOVIEMBRE;899;FINALIZADO;24 DE NOVIEMBRE 899;899 24 DE NOVIEMBRE
-58.4081006915897;-34.5981403956412;2697;NOVIEMBRE;14 AL 19;2 Y 3;CORDOBA;2900;FINALIZADO;CORDOBA AV. 2900;2900 CORDOBA AV.
